Country/Region;US;Korea, South;China;Taiwan*;Thailand;Japan;Vietnam;Singapore;France;Nepal;Malaysia;Canada;Australia;Cambodia;Sri Lanka;Germany;Finland;United Arab Emirates;Philippines;India;Italy;Sweden;Russia;United Kingdom;Spain;Belgium;Egypt;Iran;Lebanon;Israel;Iraq;Oman;Afghanistan;Bahrain;Kuwait;Algeria;Croatia;Switzerland;Austria;Pakistan;Brazil;Georgia;Greece;North Macedonia;Norway;Romania;Estonia;San Marino;Denmark;Netherlands;Belarus;Iceland;Lithuania;Mexico;New Zealand;Nigeria;Ireland;Luxembourg;Monaco;Qatar;Ecuador;Azerbaijan;Armenia;Dominican Republic;Czechia;Indonesia;Portugal;Andorra;Latvia;Morocco;Saudi Arabia;Senegal;Argentina;Chile;Jordan;Ukraine;Hungary;Liechtenstein;Poland;Tunisia;Faroe Islands-Denmark;Saint Barthelemy-France;Gibraltar-United Kingdom;Bosnia and Herzegovina;Slovenia;South Africa;West Bank and Gaza;Bhutan;Cameroon;Colombia;Costa Rica;Peru;Serbia;Slovakia;Togo;Holy See;Malta;Martinique-France;French Guiana-France;Bulgaria;Maldives;Bangladesh;Paraguay;Moldova;Albania;Cyprus;Brunei;St Martin-France;Burkina Faso;Mongolia;Panama;Channel Islands-United Kingdom;Bolivia;Reunion-France;Honduras;Congo (Kinshasa);Cote d'Ivoire;Jamaica;Turkey;Cuba;Guyana;French Polynesia-France;Guadeloupe-France;Cayman Islands-United Kingdom;Kazakhstan;Ethiopia;Sudan;Guinea;Kenya;Antigua and Barbuda;Aruba-Netherlands;Uruguay;Ghana;Namibia;Seychelles;Trinidad and Tobago;Venezuela;Eswatini;Gabon;Guatemala;Mauritania;Rwanda;Saint Lucia;Saint Vincent and the Grenadines;Suriname;Curacao-Netherlands;Central African Republic;Congo (Brazzaville);Equatorial Guinea;Uzbekistan;Mayotte-France;Greenland-Denmark;Benin;Liberia;Somalia;Tanzania;Bahamas;Barbados;Montenegro;Gambia;Montserrat-United Kingdom;Kyrgyzstan;Mauritius;Zambia;Djibouti;New Caledonia-France;BermudaUnited Kingdom;Chad;El Salvador;Fiji;Nicaragua;Isle of Man-United Kingdom;Sint Maarten-Netherlands;Madagascar;Haiti;Angola;Cabo Verde;Niger;Papua New Guinea;Zimbabwe;Eritrea;Uganda;Dominica;Grenada;Mozambique;Syria;Timor-Leste;Belize;Laos;Libya;Guinea-Bissau;Mali;Saint Kitts and Nevis;Northwest Territories-Canada;Yukon-Canada;Kosovo;Burma;Anguilla-United Kingdom;British Virgin Islands-United Kingdom;Turks and Caicos Islands-United Kingdom;MS Zaandam;Botswana;Burundi;Sierra Leone;Bonaire, Sint Eustatius and Saba-Netherlands;Malawi;Falkland Islands (Islas Malvinas)-United Kingdom
24;0.004271525;5.61378556;4.900808356;21.35608603;0.927948631;0.629083165;0.530248718;17582.16509;0.335161604;0.239117903;2.079121372;0.022464493;0.069204782;0.339863737;0.743685381;0.547028111;0.586327276;10.85666979;0.091938611;0.000730934;8.734466839;0.245109685;0.000845195;0.548767331;0.086001465;2.851413202;0.481936673;83.76236083;1574.91303;1137.239043;9.427332548;23.92855568;0.87104788;197966.5737;1868.648828;0.81438897;454.8093065;11914.4917;2705.004569;2.946851905;0.43878573;154.020623;369.0627745;1281.204381;976.867732;69.90755501;5390.706587;70792231.93;5414.72859;6282.438301;40.00461188;14633.29365;829.7285548;0.996531762;78.95439234;0.159553701;3322.159587;540387.4801;393361519.5;14968.79744;246.7959808;104.0923839;2949.158759;596.5474111;1689.589796;1.594462771;3197.420499;5164592.728;1863.54107;13.70753432;11.88113309;30.72131514;4.177889814;92.92088731;234.1890153;7.685704105;343.9689333;9168049.175;120.2458061;123.5110986;2110912.743;24088943.6;163243499.8;1534.034536;16300.85001;16.53522603;#диаия./0!;134.3682137;11.04610405;12.47243895;1210.017487;20.37634131;970.63658;1200.898127;55.44428514;18731.26756;1104225.257;233781.4721;1928.01472;528.9049374;111010.7891;2.378644265;22.99840266;2668.185353;3283.739916;28757.32108;56811.33131;7324122.946;50.09305227;2.605333318;4102.976896;5842033.794;10.65614405;143363.7156;201.4041824;#диаия./0!;26.0041005;1463.304484;323.5322216;237.9567336;148.7075258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;0.004271525;5.61378556;5.052578469;21.35608603;0.927948631;0.932778486;0.530248718;18314.7553;0.335161604;0.239117903;2.079121372;0.022464493;0.069204782;0.339863737;0.743685381;0.547028111;0.586327276;15.68185636;0.091938611;0.000730934;12.90447036;0.245109685;0.000845195;0.792663922;0.258004396;2.851413202;0.540949327;93.82357366;1574.91303;1163.934795;11.03687713;29.45053007;0.87104788;214979.3261;1947.605821;0.842471348;554.4342022;15478.60591;3208.917492;4.29381615;0.564943544;175.5118727;395.1581221;1625.408543;1080.985296;83.2989373;5743.040351;86032226.3;5696.490485;7273.855857;42.63649424;15148.55047;1038.611268;1.254597756;78.95439234;0.212738268;3924.577859;678726.6751;393361519.5;15715.74342;267.5523896;111.271169;3138.662936;749.5082858;2004.721321;1.802348423;3783.525291;6153557.294;2057.484258;16.75365306;13.35967409;32.58321303;4.901946416;114.5502516;259.5963141;12.15596057;393.2711471;9168049.175;141.8017497;151.2602881;2272163.021;24088943.6;166211563.4;1920.516106;17397.106;17.83074079;#диаия./0!;134.3682137;11.04610405;14.17807162;1271.674429;22.72009887;1028.27222;1285.037486;66.53314217;18731.26756;1196244.029;321763.7466;1928.01472;559.3931919;117178.0551;2.518564516;24.41368898;3197.287265;3511.953501;31992.5197;57678.67988;10742046.99;52.5281312;2.605333318;4595.209508;7022548.395;11.2212426;149169.7228;239.5076764;#диаия./0!;29.22479184;1650.109311;370.1266762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;0.004271525;5.814277901;5.207672015;23.72898447;0.956068287;1.279858852;0.530248718;18803.14877;0.335161604;0.239117903;2.079121372;0.022464493;0.069204782;0.339863737;0.743685381;0.547028111;0.586327276;15.68185636;0.091938611;0.000730934;18.14515046;0.245109685;0.000845195;0.792663922;0.559009524;2.851413202;0.580291097;102.7349336;1718.086942;1334.787609;11.95661689;29.45053007;0.95023405;220392.4746;2092.360308;1.301150193;892.2925441;19223.99582;3781.362573;4.564385386;0.855438511;193.4212475;465.2427702;2199.082147;1217.256813;98.27912766;6201.074244;91931578.96;5921.083299;8216.82718;42.63649424;16694.32092;1212.680195;1.457080305;119.9797138;0.234012095;4618.540084;823241.7269;530182917.6;16044.39965;320.0136424;145.9686303;3434.763213;933.0613354;2333.185335;2.111149441;4556.457659;7334820.524;2361.047509;21.01821929;14.57418992;36.92764144;5.742517872;135.8238697;271.747631;13.95974827;467.7977493;9168049.175;161.193442;169.7597479;2330799.487;24088943.6;192924136.1;2188.080269;18016.72895;18.47153304;#диаия./0!;134.3682137;15.33739627;16.09690838;1337.18493;25.47042663;1178.910826;1388.299427;75.40422779;18731.26756;1330733.002;339360.2014;2286.715134;605.7883618;117178.0551;2.611844684;27.24426162;3817.092361;3854.273878;35587.18483;58112.35416;10742046.99;55.31107855;2.605333318;5212.057971;7930636.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;0.004271525;6.014770243;5.349545683;26.10188292;0.984187942;1.431706513;0.530248718;19779.93572;0.335161604;0.239117903;2.079121372;0.025272554;0.069204782;0.339863737;0.743685381;0.547028111;0.586327276;15.68185636;0.091938611;0.000730934;25.52718373;0.490219371;0.000845195;0.792663922;0.64501099;5.702826403;0.590126539;110.4964406;1904.213028;1623.101732;12.3015193;31.90474091;0.95023405;235858.6132;2316.071787;1.881519344;1100.20537;21852.4935;4813.376238;5.14669744;1.064594887;218.4943722;518.179047;2600.653669;1337.706544;130.7362068;6500.557943;91931578.96;6496.857607;9620.037718;45.2683766;18987.21377;1589.829539;1.607949655;158.6828473;0.271241292;5371.562923;897352.0099;564388267.1;16402.93372;363.8073839;197.4165902;3896.679645;1110.878352;2762.249028;2.331144937;5519.42036;8461141.279;2571.855322;24.49079465;15.88111456;40.3411209;6.200254804;152.1881914;286.1082781;18.62606862;512.5137106;10150340.16;177.9014626;169.7597479;2462731.533;28906732.32;204796390.7;2497.265524;19112.98495;18.84765023;#диаия./0!;134.3682137;18.51613125;18.92186251;1445.084578;31.64072717;1388.494973;1529.806531;79.83977061;18731.26756;1387359.938;346901.5393;2286.715134;642.9044978;117178.0551;2.845045102;32.55158531;4467.131852;4221.95132;38283.18368;58546.02845;11718596.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;0.004271525;6.215262584;5.480784365;26.10188292;0.984187942;1.605246696;0.530248718;20512.52593;0.335161604;0.239117903;2.079121372;0.025272554;0.069204782;0.339863737;0.743685381;0.547028111;0.586327276;15.68185636;0.091938611;0.000730934;36.91016632;1.715767798;0.000845195;0.914612218;1.376023445;22.81130561;0.658974635;119.1793041;2247.830416;2279.817236;13.39371027;33.74539904;1.583723417;258284.5141;2473.985773;2.152982334;1364.427919;25714.83547;6012.017111;5.717245613;1.243318457;250.7312468;553.9669524;2830.123111;1461.218556;180.2162295;7117.14203;102255446.1;7039.963868;11094.18738;45.2683766;20661.79843;1734.886978;1.88586688;219.0597356;0.345699685;6263.378208;991225.035;718312339.9;16791.34563;415.812452;217.7564813;4820.51251;1374.735861;3188.888632;2.593524887;6364.948585;9175393.464;2926.012449;29.18181751;17.14843542;44.06491667;6.824441529;174.244451;296.0502646;21.48860127;564.1090506;11132631.14;200.0633966;214.3760918;2477390.649;28906732.32;204796390.7;2729.154466;20042.41938;19.22376742;#диаия./0!;167.9602671;24.31732259;20.62749518;1526.009314;33.81707348;1533.893975;1629.243955;86.49308482;21853.14549;1429830.141;359470.4356;2555.740443;666.7648709;117178.0551;3.264805854;33.96687163;5684.066249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;0.004271525;6.215262584;5.510916825;27.28833215;0.984187942;1.822171925;0.530248718;20512.52593;0.335161604;0.239117903;2.079121372;0.025272554;0.069204782;0.339863737;0.743685381;0.547028111;1.172654551;15.68185636;0.091938611;0.000730934;50.04004227;1.715767798;0.000845195;1.219482957;1.935032969;37.06837162;0.786835385;127.9653596;2333.734763;2824.41058;15.29067352;40.49447884;1.583723417;291536.712;2487.145272;2.471249287;1654.639572;28878.38885;7099.125256;6.252502147;1.413188846;268.6406216;612.1222986;3384.674261;1574.012584;205.6371586;9477.778247;102255446.1;7664.740244;12857.28422;49.47938838;22928.92843;2077.222536;2.322593947;284.8550626;0.372291969;7131.569247;1130799.401;718312339.9;17627.92512;438.8497848;250.0610142;5021.860698;1642.417392;3414.328877;2.853886529;6841.092005;10164358.03;3170.549512;33.87284037;19.1814293;50.27124296;8.771904112;194.8065769;302.6782556;25.29224055;601.9456333;11132631.14;221.0999199;230.1550428;2536027.114;28906732.32;240413154.2;3169.148868;21376.99189;20.36604925;#диаия./0!;167.9602671;40.4494026;22.51079793;1603.080492;38.14585022;1933.413754;1721.032347;88.71085623;21853.14549;1507692.178;364497.9941;2735.09065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;0.004271525;20.85120351;5.544741989;28.47478137;0.984187942;2.039097155;0.530248718;20756.72267;0.335161604;0.239117903;2.079121372;0.028080616;0.069204782;0.339863737;0.743685381;0.581217368;1.172654551;15.68185636;0.091938611;0.000730934;63.56437802;2.941316225;0.000845195;1.402405401;3.612061542;65.58250364;1.072063212;135.6752707;2677.352152;3801.47511;18.16486028;51.53842762;2.929888322;303136.3159;2513.464269;2.826959412;1914.530604;31860.66653;7508.974433;7.064209857;1.651671381;282.9681214;665.0585754;3843.613144;1719.470945;233.5547861;10129.59571;109629636.9;8354.852711;14885.10512;49.47938838;24809.61582;2286.105249;2.846666427;349.1022642;0.473342646;7722.175396;1204292.099;786723039;18942.55005;447.5172961;326.6347219;5708.813341;1722.721851;3637.345034;3.083973562;7946.043663;10329185.46;3356.060388;37.58910523;20.63356779;54.30535505;8.771904112;215.6532997;307.0969163;31.13494418;670.73942;12278637.29;255.0353814;247.5662989;2594663.579;28906732.32;261189599.7;3442.658901;22258.76302;20.9650507;#диаия./0!;167.9602671;44.10494783;24.98041191;1676.298111;41.75715014;2127.27909;1801.34719;90.92862763;21853.14549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;0.004928682;40.90043765;5.579674964;30.84767982;0.984187942;2.277714907;0.530248718;20756.72267;0.335161604;0.239117903;2.079121372;0.030888677;0.069204782;0.339863737;0.743685381;0.923109937;1.172654551;22.91963622;0.091938611;0.000730934;95.45926984;3.431535596;0.000845195;2.195069323;5.160087917;142.5706601;1.081898655;144.7930145;3550.713014;4714.469834;19.88937233;60.74171826;3.325819177;324015.603;2566.102264;3.435410941;2144.101016;34533.02123;9284.091689;8.075903525;1.890707239;297.2956212;720.2315962;4187.817306;1916.477708;293.2485749;11362.76388;110121249.7;8987.796098;16890.43313;49.47938838;26278.09775;2669.05689;3.366768661;397.8682124;0.590348693;8593.319465;1227760.355;838031063.2;20705.34256;510.9269843;356.5463265;6301.013895;2120.420125;4009.442643;3.38470135;8808.653267;10713782.79;3760.811389;39.84323309;22.70616545;58.96009977;9.429380796;242.1919605;330.2948848;35.17386011;714.3088182;12278637.29;292.8664954;269.3303692;2623981.812;28906732.32;281966045.1;3710.223065;23283.52406;22.079472;#диаия./0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;0.004928682;86.81318384;5.686837219;30.84767982;0.984187942;2.646487796;0.530248718;21733.50962;0.335161604;0.239117903;2.079121372;0.030888677;0.069204782;0.339863737;0.743685381;1.572705819;1.758981827;25.3322295;0.091938611;0.000730934;114.7314483;3.676645282;0.001267792;2.438965914;7.095120886;310.804039;1.475316347;151.9132574;3822.743446;5718.230116;21.95878679;66.87724536;3.721750031;354174.5732;2737.175749;3.828564237;2538.269082;37798.90767;10289.23;8.793500197;2.160175903;322.3687459;791.0618257;4608.511282;2049.176564;329.5641879;11961.73128;110121249.7;9779.996208;18800.59889;80.00922377;27978.44525;2848.928115;3.94245434;455.9229126;0.696717827;9553.054457;1345101.636;889339087.5;23334.59241;626.7979254;429.5306417;6762.930327;2455.022038;4251.851509;3.612770075;9644.573217;11757689.83;3861.99914;43.13304133;24.88437318;60.51168135;10.52794943;265.8846523;342.4462016;42.03609592;777.3697893;12606067.62;313.9895887;300.888271;2653300.044;28906732.32;290870236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;0.004928682;120.6963895;5.688388155;33.22057826;0.984187942;3.188800869;0.530248718;21733.50962;0.391021871;0.239117903;2.079121372;0.0365048;0.069204782;0.339863737;0.743685381;1.641084333;3.517963654;25.3322295;0.091938611;0.001218224;140.9912002;5.147303394;0.001267792;3.109681541;9.546162647;481.8888311;1.927746694;159.4904931;4552.930397;6609.868238;26.32755065;80.37540497;4.355239398;360361.0286;2960.887228;4.249799911;2845.806803;41155.43196;11114.30342;9.39345807;2.354945862;325.9506208;861.8920551;4952.715444;2186.468842;411.9552349;12595.93206;113070926;10523.19425;20330.11568;80.00922377;29240.82446;3115.833804;4.343449192;500.8185475;0.717991654;10179.09697;1432181.219;940647111.8;24947.99573;721.456273;478.5856732;7852.579346;2638.575088;4676.067024;4.008358307;10554.15661;12059873.45;4157.130078;48.18959843;26.91736707;64.23547712;12.07593251;296.0519235;356.8068488;48.03565066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;0.016757519;167.0101204;5.704562196;35.59347671;0.984187942;3.449111144;0.530248718;22221.9031;0.502742406;0.239117903;2.173626889;0.039312862;0.069204782;0.339863737;0.743685381;2.700951298;3.517963654;25.3322295;0.091938611;0.001218224;174.0694714;8.57883899;0.001267792;5.182802568;11.13718976;570.2826403;1.927746694;169.8907651;4767.691264;12648.44738;29.08676994;93.26001188;4.355239398;368094.0979;3092.482216;4.783365098;3088.371767;43357.0546;11809.03137;10.09929086;2.533669431;368.9331203;903.6446114;5449.899234;2268.640057;478.6851738;13124.4327;116020602.3;11678.82637;21792.15379;85.79936496;31430.66593;3371.134898;4.823848966;548.0363704;0.925411465;11366.21533;1535935.615;1026160486;28354.0694;768.2152157;530.033633;8717.192155;2845.072269;4958.473353;4.222298881;11235.27657;12801596.87;4292.047079;55.9876624;28.76554333;67.9592729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;0.016757519;195.8810176;5.742449334;36.77992594;1.040427253;3.687728897;0.530248718;22710.29657;1.061345079;0.239117903;2.173626889;0.056161231;0.115341303;0.339863737;0.743685381;4.444603401;3.517963654;32.57000936;0.091938611;0.006822053;217.4036972;23.04031043;0.001690389;7.012027004;17.20029306;681.4877552;2.517873233;182.8782061;5268.799956;14378.33212;31.44360307;102.4633025;4.751170252;385880.1573;3355.672192;5.466702969;3421.898592;46552.7698;12924.35864;11.39919959;3.163351854;394.0062449;979.6939104;6291.287186;2368.674579;509.5534448;13723.4001;116020602.3;12687.45228;23555.25063;160.0184475;33981.18719;3765.691133;5.470999074;616.927948;0.978596032;12618.30037;1613133.826;1094571185;32118.67713;790.3401789;623.3578393;9119.888532;2845.072269;5420.262243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;0.018728992;252.8208425;5.77287721;37.96637516;1.12478622;4.099886832;0.530248718;22710.29657;1.592017619;0.239117903;2.362637923;0.067393478;0.124568607;0.339863737;0.743685381;5.436091852;3.517963654;32.57000936;0.091938611;0.007309342;261.2450856;24.75607823;0.005493766;9.938786101;21.50036632;761.3273248;2.80310106;199.1383054;5598.099953;16204.32157;36.21475308;109.825935;6.730824524;398253.0681;3500.426679;6.702327612;3755.425416;48549.72632;13679.55614;12.45794877;3.782521125;419.0793696;1054.997628;6769.348522;2481.978987;558.3525498;15115.11847;120445116.8;13826.75038;25429.08172;184.7581417;35140.51503;4038.39912;5.995071554;671.8863976;1.116875906;13595.75355;1685391.352;1128776534;39588.13693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;0.019057571;354.069475;5.804929877;37.96637516;1.12478622;4.642199905;0.530248718;22710.29657;2.793013367;0.239117903;2.74065999;0.075817663;0.138409564;0.339863737;0.743685381;6.701094358;7.035927307;34.98260264;0.153231018;0.007552987;331.5152801;39.46265935;0.005493766;12.56067446;28.93949307;895.3437453;2.891620041;216.7472706;5898.765168;19322.38542;39.89371213;117.8021203;6.889196866;438465.0284;3803.095151;7.928591463;4171.251068;51950.10763;14393.09684;14.24017657;4.45093621;479.9712438;1151.177624;7343.022126;2626.926968;621.4509273;16929.63735;120445116.8;15341.731;27204.29011;231.6056477;36505.9456;4473.571439;6.701775354;735.3595365;1.138149733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;0.019714729;468.5506019;5.829154012;40.33927361;1.152905875;4.945895226;0.530248718;24908.06721;3.630917377;0.239117903;2.74065999;0.084241847;0.179932433;0.339863737;0.743685381;8.957585316;8.794909134;34.98260264;0.183877221;0.008283921;415.5915673;49.75726614;0.007184155;16.64594237;46.13978613;895.3437453;3.216189637;238.3143832;6271.017339;22675.3719;41.84815912;128.846069;9.383561248;440011.6423;4171.561117;9.229741656;4379.163894;55046.41358;14954.79178;15.79889065;5.010899841;555.1906179;1202.622738;8222.654984;2740.741756;722.453726;18303.73903;127327694.9;16648.45284;28768.41135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;0.022343359;631.5508755;5.860763553;46.27151973;1.181025531;5.227898024;0.530248718;25884.85415;5.334655531;0.239117903;3.402198609;0.092666032;0.239909911;0.339863737;0.743685381;16.47922184;8.794909134;54.28334893;0.306462035;0.009502145;516.8550312;60.78720199;0.007184155;19.57270146;72.88624183;1593.93998;3.599771887;260.9871236;6385.556468;25067.31129;44.37744346;141.7306759;10.80891232;497236.355;4500.548587;10.96148832;4673.707064;57324.05506;15485.58006;16.57530673;5.732434005;580.2637425;1247.35762;9236.145017;2832.610195;820.0519359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;0.024314832;749.0393876;5.903303497;47.45796895;1.181025531;5.553285868;0.530248718;26373.24763;5.697747269;0.239117903;4.725275845;0.103898278;0.253750867;0.339863737;0.743685381;22.90680214;13.48552734;54.28334893;0.612924071;0.010476724;571.910348;87.01393833;0.008451947;23.29212448;97.91266823;1964.623696;3.953847811;282.3699649;6729.173857;28607.16803;47.13666274;154.6152829;11.12565701;519662.2559;5487.510996;11.71035174;4877.288372;59952.55274;15830.92838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;0.032200724;869.1343001;5.918369728;48.64441817;1.209145186;5.94375128;0.530248718;26861.6411;7.960088096;0.239117903;4.725275845;0.137595017;0.276819128;0.339863737;0.743685381;27.31721629;17.58981827;54.28334893;1.011324717;0.013644106;702.2511338;122.5548427;0.008451947;27.80421142;97.91266823;2526.352097;4.484961696;305.853499;6858.030377;32526.10445;50.47071937;169.9541006;11.83833255;532035.1667;6303.399921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;0.0387723;1039.753283;5.927601486;49.8308674;1.209145186;6.355909216;0.530248718;26861.6411;10.52966039;0.239117903;7.843957903;0.151635325;0.290660084;0.679727473;0.743685381;35.55682721;23.45309102;89.26595157;1.501663974;0.015105974;702.2511338;146.8207016;0.011832726;27.80421142;224.9798332;3016.795167;4.868543946;328.7768484;7072.791245;36610.55453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;0.048958243;1126.967451;5.936833245;49.8308674;1.209145186;7.180225087;0.530248718;28571.01827;18.23837729;0.239117903;8.789013072;0.179715941;0.350637562;0.679727473;0.743685381;40.20656615;34.59330926;89.26595157;1.593602584;0.017786066;995.1657056;199.5192839;0.019016882;48.65736999;274.8176823;3544.30661;5.271797081;350.8009538;7273.234722;39659.20943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;0.071301602;1220.597375;5.94798521;52.20376584;1.321623808;7.809308252;0.530248718;31745.57585;26.50569685;0.239117903;9.356046173;0.216220741;0.419842343;0.679727473;0.743685381;49.81374735;34.59330926;102.5352146;1.961357027;0.019978869;1192.226548;235.5504077;0.024933245;69.51052856;335.3197132;4237.200018;5.665214773;371.992153;7445.043416;41917.67006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;0.086087649;1321.846007;5.959284882;53.39021507;1.349743464;9.110859627;0.596529807;33699.14975;31.44933051;0.239117903;11.05714548;0.221836864;0.493660777;1.01959121;1.487370763;65.23310222;90.88072772;102.5352146;3.401728593;0.024851764;1394.52807;250.5020985;0.026623634;69.51052856;427.513284;5118.286697;5.98978437;392.0040159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
